user,time_stamp,btag,cate,brand,order_id
9723,1492827101,buy,4292,389713,417
9723,1492827879,buy,4292,389713,417
9734,1492818052,buy,4262,370203,418
9774,1492823447,buy,5751,305096,419
9798,1492797614,buy,6423,198390,420
9798,1492798007,buy,6261,722,420
9798,1492798833,buy,4753,255820,420
9798,1492829955,buy,4263,388700,420
9817,1492813148,buy,856,231187,421
9908,1492830195,buy,6432,403868,422
9908,1492830242,buy,6432,403868,422
9908,1492830596,buy,6432,403868,422
9920,1492831381,buy,4285,289242,423
9960,1492791060,buy,5944,199389,424
9966,1492824120,buy,12053,265138,425
10049,1492794593,buy,7340,342533,426
10091,1492821075,buy,4262,370203,427
10131,1492831414,buy,6251,384654,428
10131,1492831414,buy,6251,384654,428
10133,1492822480,buy,4263,388700,429
10133,1492822492,buy,4263,388700,429
10171,1492829880,buy,4520,409658,430
10191,1492831554,buy,4423,54712,431
10192,1492804848,buy,5474,220926,432
10192,1492804848,buy,4545,264740,432
10192,1492806470,buy,6065,207288,432
10192,1492806487,buy,6065,334881,432
10192,1492806598,buy,6065,207288,432
10192,1492807231,buy,6065,334872,432
10192,1492808698,buy,5472,441848,432
10192,1492808698,buy,5472,269937,432
10194,1492826246,buy,6841,124290,433
10225,1492825664,buy,4262,370203,434
10225,1492825734,buy,4262,370203,434
10237,1492817394,buy,7369,225290,435
10245,1492827470,buy,9102,77323,436
10245,1492827545,buy,5954,328424,436
10247,1492791486,buy,4267,366652,437
10247,1492813995,buy,6434,33193,437
10266,1492832050,buy,6427,286065,438
10266,1492832510,buy,6427,286065,438
10266,1492832542,buy,6427,286065,438
10274,1492825799,buy,5281,445416,439
10312,1492824901,buy,5281,397510,440
10314,1492822712,buy,1226,95679,441
10316,1492790416,buy,5539,447465,442
10316,1492790416,buy,6408,47334,442
10316,1492790416,buy,5539,447465,442
10361,1492829361,buy,6841,6673,443
10393,1492823438,buy,4267,188043,444
10410,1492821642,buy,4267,145043,445
10411,1492814443,buy,4505,220207,446
10411,1492814951,buy,4384,454006,446
10448,1492833283,buy,6508,67946,447
10486,1492823616,buy,12075,367372,448
10486,1492823616,buy,6578,340073,448
10506,1492816958,buy,6341,362338,449
10506,1492817041,buy,6341,362338,449
10506,1492817397,buy,9115,117130,449
10515,1492820930,buy,7146,275944,450
10515,1492820930,buy,6173,275944,450
10515,1492820930,buy,6952,275944,450
10515,1492820930,buy,6952,275944,450
10515,1492820930,buy,6952,275944,450
10541,1492815846,buy,859,74838,451
10587,1492824961,buy,11134,74624,452
10587,1492827317,buy,11134,74624,452
10601,1492825505,buy,5945,22641,453
10604,1492823550,buy,4262,370203,454
10618,1492821036,buy,3407,194953,455
10682,1492816041,buy,12090,355387,456
10691,1492831900,buy,8047,295419,457
10694,1492816287,buy,4521,340558,458
10708,1492790806,buy,6183,347284,459
10726,1492829524,buy,2507,409817,460
10734,1492825637,buy,5467,287345,461
10743,1492828314,buy,6142,130418,462
10743,1492828314,buy,6142,130418,462
10757,1492822750,buy,5154,402342,463
10774,1492815710,buy,6009,181218,464
10792,1492831350,buy,856,412827,465
10792,1492831385,buy,856,412827,465
10805,1492824667,buy,2410,249145,466
10819,1492831097,buy,6432,389468,467
10826,1492831901,buy,10489,279295,468
10847,1492831371,buy,4517,197198,469
10886,1492823545,buy,8888,223467,470
10934,1492833105,buy,9383,123779,471
10941,1492822790,buy,2398,460813,472
10942,1492821639,buy,8192,108729,473
10956,1492832649,buy,1478,7575,474
10972,1492820052,buy,6426,421011,475
10977,1492795364,buy,6515,249404,476
10979,1492824036,buy,4262,370203,477
10999,1492824233,buy,7184,168200,478
11008,1492815890,buy,6806,95998,479
11053,1492814242,buy,4826,240915,480
11053,1492814348,buy,4826,240915,480
11062,1492832685,buy,4520,455924,481
11092,1492831543,buy,10704,257811,482
11114,1492793181,buy,4864,184501,483
11114,1492793359,buy,4864,184501,483
11178,1492822978,buy,6725,90282,484
11178,1492822978,buy,6725,90282,484
11178,1492822978,buy,983,284340,484
11211,1492831506,buy,6261,270147,485
11227,1492828481,buy,8166,437284,486
11227,1492828639,buy,8166,437284,486
11230,1492824493,buy,11570,252216,487
11244,1492826357,buy,6412,332636,488
11244,1492832932,buy,7025,115883,488
11257,1492816668,buy,6725,56698,489
11276,1492813910,buy,4282,247861,490
11276,1492814480,buy,4282,247861,490
11276,1492815092,buy,4282,247861,490
11291,1492832274,buy,10037,187842,491
11304,1492826976,buy,6512,7753,492
11317,1492829465,buy,6427,459642,493
11318,1492813093,buy,5480,251392,494
11318,1492817168,buy,5480,251392,494
11342,1492830416,buy,4262,370203,495
11383,1492831504,buy,286,272468,496
11383,1492831504,buy,286,272468,496
11383,1492831504,buy,286,272468,496
11383,1492831504,buy,286,272468,496
11383,1492831625,buy,6255,22395,496
11383,1492831625,buy,6255,455167,496
11383,1492831625,buy,669,455167,496
11383,1492831625,buy,6255,455167,496
11383,1492831625,buy,6255,22395,496
11383,1492831625,buy,6249,124105,496
11383,1492831625,buy,6248,124105,496
11383,1492831625,buy,6255,78649,496
11383,1492831625,buy,6023,22395,496
11383,1492831625,buy,6255,22395,496
11383,1492831625,buy,839,217645,496
11383,1492831625,buy,231,23368,496
11383,1492831625,buy,6113,387589,496
11383,1492831625,buy,839,103507,496
11383,1492831625,buy,11791,297558,496
11383,1492831625,buy,6255,22395,496
11383,1492832059,buy,123,33566,496
11383,1492832059,buy,123,33566,496
11398,1492826651,buy,4263,388700,497
11398,1492826680,buy,4263,388700,497
11422,1492815445,buy,4505,147805,498
11429,1492825735,buy,6423,340446,499
11444,1492791420,buy,5944,208599,500
11470,1492823281,buy,856,144071,501
11470,1492828455,buy,6136,400530,501
11484,1492825707,buy,6421,353885,502
11489,1492825738,buy,6284,278346,503
11495,1492831055,buy,2375,425589,504
11506,1492825373,buy,8276,246476,505
11522,1492820649,buy,4569,230327,506
11533,1492813464,buy,5539,135620,507
11533,1492813464,buy,6426,47968,507
11533,1492813464,buy,4520,198221,507
11533,1492813748,buy,4520,285450,507
11533,1492813748,buy,4520,285450,507
11536,1492831256,buy,6547,412961,508
11625,1492825910,buy,6408,100293,509
11649,1492812970,buy,4262,370203,510
11658,1492833265,buy,6739,403990,511
11665,1492821270,buy,4520,451924,512
11665,1492822138,buy,6432,303822,512
11676,1492829258,buy,4282,197848,513
11676,1492829330,buy,6423,191837,513
11724,1492820164,buy,6183,269082,514
11759,1492828325,buy,286,442627,515
11778,1492825924,buy,7383,340449,516
11778,1492825924,buy,7953,340449,516
11778,1492825924,buy,4519,340449,516
11788,1492821721,buy,6806,293677,517
11788,1492823370,buy,6154,224985,517
11808,1492792698,buy,6408,424905,518
11808,1492792698,buy,6407,424905,518
11819,1492790757,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492791248,buy,4620,272060,519
11819,1492826146,buy,5433,243226,519
11819,1492826322,buy,6806,70610,519
11849,1492824512,buy,856,287613,520
11852,1492831577,buy,11220,3761,521
11872,1492828865,buy,4263,388700,522
11872,1492828870,buy,4263,388700,522
11879,1492827911,buy,6427,390732,523
11879,1492827911,buy,6427,390732,523
11917,1492818123,buy,4505,111138,524
11934,1492821384,buy,4262,370203,525
11941,1492793252,buy,5999,273472,526
11984,1492791186,buy,6341,175145,527
11993,1492824521,buy,4282,285280,528
11998,1492817220,buy,4510,261527,529
12007,1492815121,buy,4262,366684,530
12046,1492821328,buy,8198,205035,531
12049,1492825310,buy,4781,103326,532
12057,1492823008,buy,4520,429585,533
12057,1492823126,buy,4520,429585,533
12058,1492814853,buy,7746,392886,534
12058,1492814853,buy,6552,392886,534
12058,1492814853,buy,7746,392886,534
12058,1492814853,buy,126,392886,534
12136,1492828550,buy,4520,85967,535
12136,1492828550,buy,4520,85967,535
12146,1492823332,buy,4282,447944,536
12167,1492827146,buy,5966,101009,537
12167,1492827146,buy,5966,101009,537
12167,1492827146,buy,6621,72344,537
12180,1492830419,buy,6286,289655,538
12192,1492829443,buy,1665,180281,539
12226,1492830704,buy,6191,408469,540
12244,1492829716,buy,9838,271894,541
12244,1492829996,buy,4281,283387,541
12246,1492828820,buy,6980,32767,542
12260,1492827300,buy,6300,314805,543
12265,1492822740,buy,5509,251119,544
12284,1492812217,buy,6952,212235,545
12292,1492825351,buy,4282,31987,546
12300,1492825018,buy,5270,442577,547
12300,1492825018,buy,5270,442577,547
12350,1492797557,buy,4517,87520,548
12350,1492824220,buy,6547,223320,548
12371,1492832756,buy,6736,251271,549
12371,1492832756,buy,6736,251271,549
12378,1492830881,buy,9046,337043,550
12381,1492825472,buy,549,79186,551
12387,1492817283,buy,3787,224985,552
12449,1492824805,buy,6736,247789,553
12449,1492824805,buy,6736,247789,553
12449,1492824805,buy,6736,247789,553
12449,1492824805,buy,6736,247789,553
12449,1492824805,buy,6736,247789,553
12450,1492816646,buy,5868,448478,554
12508,1492818273,buy,4440,251610,555
12508,1492818305,buy,6308,172369,555
12526,1492817002,buy,6967,30759,556
12538,1492811611,buy,12422,370203,557
12612,1492820882,buy,6544,250013,558
12632,1492829090,buy,6940,124084,559
12632,1492830614,buy,6252,425589,559
12649,1492826554,buy,5689,400361,560
12649,1492826907,buy,5689,219257,560
12650,1492825736,buy,591,256645,561
12650,1492825921,buy,591,279266,561
12656,1492791540,buy,5239,299904,562
12656,1492815508,buy,5239,299904,562
12656,1492815886,buy,7965,67020,562
12656,1492815997,buy,5239,299904,562
12656,1492831086,buy,4609,56356,562
12658,1492829909,buy,5038,270352,563
12689,1492832766,buy,4283,223362,564
12706,1492819557,buy,7146,188080,565
12718,1492832421,buy,11754,295648,566
12735,1492832502,buy,4262,370203,567
12780,1492830033,buy,5945,184921,568
12780,1492830033,buy,5945,184921,568
12780,1492832472,buy,5945,184921,568
12788,1492823735,buy,7497,259411,569
12800,1492819958,buy,506,417225,570
12801,1492830997,buy,6780,229195,571
12805,1492790871,buy,5773,89863,572
12864,1492813419,buy,4283,392257,573
12864,1492816655,buy,5467,318602,573
12870,1492814853,buy,4520,449166,574
12879,1492818718,buy,1809,69288,575
12891,1492812396,buy,6142,91430,576
12891,1492815630,buy,6142,400399,576
12899,1492795494,buy,6181,222929,577
12932,1492818110,buy,1665,234846,578
12932,1492831522,buy,6423,188059,578
12952,1492796343,buy,5748,246843,579
12973,1492814305,buy,284,175603,580
13036,1492822153,buy,5488,207245,581
13036,1492822153,buy,5876,207245,581
13036,1492822153,buy,5446,207245,581
13036,1492822153,buy,5508,207245,581
13036,1492822153,buy,192,207245,581
13036,1492822153,buy,193,207245,581
13036,1492822153,buy,5472,207245,581
13036,1492822153,buy,6593,207245,581
13036,1492822153,buy,5517,207245,581
13036,1492830520,buy,11740,222087,581
13036,1492830520,buy,11740,222087,581
13036,1492830520,buy,11740,222087,581
13043,1492815230,buy,4282,146115,582
13063,1492791320,buy,6841,116991,583
13070,1492830929,buy,4730,445656,584
13108,1492818060,buy,6432,136135,585
13111,1492832667,buy,6423,85237,586
13114,1492824410,buy,4510,261527,587
13137,1492828338,buy,5945,396529,588
13138,1492816156,buy,7146,22641,589
13138,1492816156,buy,6509,390697,589
13138,1492816156,buy,7146,22641,589
13138,1492816156,buy,7146,188080,589
13138,1492816156,buy,5410,73745,589
13138,1492816156,buy,5410,73745,589
13138,1492816156,buy,5410,73745,589
13138,1492816294,buy,6509,390697,589
13143,1492829760,buy,4520,402600,590
13143,1492832282,buy,4520,402600,590
13163,1492823496,buy,4520,285450,591
13163,1492823496,buy,4520,285450,591
13176,1492832173,buy,4263,388700,592
13197,1492816433,buy,6412,398174,593
13197,1492824922,buy,10706,9701,593
13238,1492790407,buy,6261,226577,594
13242,1492832536,buy,1157,249724,595
13258,1492798245,buy,11457,247789,596
13258,1492798302,buy,4617,247789,596
13258,1492798302,buy,4617,417898,596
13258,1492798716,buy,11457,247789,596
13258,1492798716,buy,4617,451761,596
13272,1492791628,buy,531,184932,597
13283,1492811899,buy,11702,205052,598
13283,1492811899,buy,6813,85948,598
13373,1492818319,buy,1478,453629,599
13396,1492832744,buy,5258,252224,600
13423,1492816117,buy,6806,79643,601
13439,1492823604,buy,9093,213205,602
13439,1492823995,buy,12069,133286,602
13520,1492794359,buy,1684,443956,603
13534,1492825017,buy,4520,447153,604
13534,1492832528,buy,4267,461315,604
13534,1492832528,buy,4267,461315,604
13541,1492832828,buy,5945,184921,605
13555,1492830944,buy,5467,123687,606
13555,1492830944,buy,5467,123687,606
13555,1492831200,buy,5467,2562,606
13555,1492831200,buy,5467,2562,606
13555,1492831200,buy,5467,2562,606
13555,1492831200,buy,5467,2562,606
13559,1492797341,buy,1101,284802,607
13571,1492815749,buy,6606,261083,608
13594,1492819731,buy,6423,160,609
13600,1492833096,buy,6510,397078,610
13600,1492833287,buy,5410,416837,610
13630,1492794828,buy,6479,162774,611
13630,1492794932,buy,6479,162774,611
13648,1492791439,buy,12410,74512,612
13649,1492831190,buy,4281,314496,613
13649,1492831190,buy,4282,314496,613
13682,1492818861,buy,4263,388700,614
13701,1492828361,buy,6261,176024,615
13780,1492825005,buy,4520,82527,616
13786,1492827864,buy,6244,290815,617
13786,1492828568,buy,6245,80872,617
13797,1492826506,buy,6252,296877,618
13797,1492828370,buy,4520,403668,618
13818,1492822658,buy,6261,48085,619
13850,1492828432,buy,6576,112686,620
13850,1492828432,buy,6576,128198,620
13850,1492828432,buy,6576,112686,620
13850,1492828432,buy,6576,128198,620
13868,1492831035,buy,6551,458317,621
13869,1492830224,buy,5944,136800,622
13869,1492831104,buy,8056,218442,622
13869,1492831172,buy,8056,208760,622
13901,1492793551,buy,4437,90619,623
13901,1492794209,buy,5920,227299,623
13903,1492824023,buy,4283,148319,624
13931,1492826487,buy,6423,38100,625
13932,1492811044,buy,4262,370203,626
13935,1492791487,buy,12281,452674,627
13935,1492791487,buy,12318,284664,627
13935,1492791487,buy,12771,249158,627
13935,1492791487,buy,12318,211672,627
13935,1492791487,buy,12318,284664,627
13935,1492791487,buy,12751,273723,627
14007,1492827893,buy,5944,257713,628
14024,1492832748,buy,7146,187782,629
14024,1492832748,buy,7146,187782,629
14039,1492792247,buy,6408,116668,630
14058,1492830643,buy,6423,240898,631
14061,1492822108,buy,5868,345454,632
14072,1492821148,buy,4520,31842,633
14072,1492821228,buy,10986,115910,633
14088,1492831865,buy,6432,243799,634
14102,1492825511,buy,4384,247789,635
14126,1492829840,buy,6423,352778,636
14154,1492830421,buy,6609,184451,637
14177,1492819635,buy,8198,205035,638
14183,1492826281,buy,7146,309434,639
14183,1492826281,buy,7146,309434,639
14183,1492826379,buy,820,303022,639
14215,1492823531,buy,6806,362338,640
14215,1492823843,buy,4384,247789,640
14240,1492818935,buy,5788,71925,641
14253,1492827920,buy,6515,95766,642
14253,1492829173,buy,5329,318518,642
14253,1492829402,buy,11740,384459,642
14253,1492829402,buy,11740,384459,642
14253,1492829402,buy,11740,420861,642
14253,1492829402,buy,11740,420861,642
14253,1492829827,buy,9841,370203,642
14268,1492822476,buy,6406,43563,643
14277,1492831495,buy,6251,13858,644
14277,1492831495,buy,6251,13858,644
14283,1492833256,buy,1101,366009,645
14288,1492832172,buy,6300,319760,646
14288,1492832244,buy,6432,406489,646
14288,1492832259,buy,6432,406489,646
14319,1492823100,buy,6426,722,647
14332,1492829528,buy,6300,324101,648
14337,1492818757,buy,6427,132669,649
14354,1492798496,buy,6427,408354,650
14354,1492798496,buy,6427,408354,650
14383,1492792013,buy,11465,333239,651
14387,1492827502,buy,9447,353787,652
14387,1492828471,buy,9447,353787,652
14387,1492828471,buy,9447,353787,652
14387,1492828471,buy,9447,353787,652
14387,1492828718,buy,9447,353787,652
14387,1492828718,buy,9447,353787,652
14387,1492828718,buy,9447,353787,652
14433,1492799054,buy,4520,166385,653
14433,1492829926,buy,4520,395811,653
14479,1492824486,buy,5523,160573,654
14479,1492833170,buy,6519,234846,654
14497,1492833272,buy,4520,445805,655
14594,1492821227,buy,7214,101384,656
14599,1492832865,buy,4384,388422,657
14638,1492823253,buy,4526,425071,658
14671,1492830229,buy,8723,304169,659
14674,1492831287,buy,822,101331,660
14676,1492832152,buy,6261,59708,661
14717,1492828971,buy,12422,252216,662
14717,1492829058,buy,12422,425589,662
14740,1492824279,buy,6578,322708,663
14743,1492790980,buy,4824,426298,664
14774,1492792404,buy,5467,67130,665
14783,1492833188,buy,6381,214439,666
14814,1492813561,buy,11399,101527,667
14814,1492830280,buy,4384,384271,667
14817,1492828726,buy,4263,388700,668
14833,1492795469,buy,7205,309664,669
14833,1492795469,buy,7205,309664,669
14842,1492831429,buy,1616,336470,670
14842,1492831471,buy,1616,336470,670
14844,1492826930,buy,6744,264980,671
14851,1492825038,buy,6423,438390,672
14851,1492826345,buy,6509,200500,672
14853,1492821301,buy,4610,290455,673
14867,1492818560,buy,4435,98081,674
14867,1492818959,buy,4435,98081,674
14901,1492831856,buy,6251,107261,675
14903,1492816855,buy,7027,332074,676
14903,1492816855,buy,7027,332074,676
14903,1492816855,buy,7027,332074,676
14903,1492816855,buy,7027,332074,676
14903,1492816855,buy,9866,332074,676
14903,1492817111,buy,9866,332074,676
14903,1492817111,buy,7027,332074,676
14903,1492817111,buy,7027,332074,676
14903,1492817111,buy,4437,418923,676
14903,1492817111,buy,7027,332074,676
14903,1492817111,buy,7185,332074,676
14903,1492817111,buy,7027,332074,676
14903,1492833138,buy,4267,62279,676
14910,1492828519,buy,6597,70935,677
14925,1492831453,buy,11702,273201,678
14925,1492831453,buy,6814,273201,678
14925,1492831453,buy,5449,273201,678
14925,1492831453,buy,6814,273201,678
14925,1492831453,buy,4270,273201,678
14925,1492831453,buy,6814,273201,678
14925,1492831453,buy,11702,273201,678
14925,1492831453,buy,6814,273201,678
14925,1492831453,buy,10650,273201,678
14925,1492831453,buy,5443,273201,678
14925,1492831453,buy,11803,273201,678
14925,1492831453,buy,1066,273201,678
14925,1492831453,buy,5162,273201,678
14925,1492831453,buy,6813,273201,678
14925,1492831453,buy,5488,273201,678
14925,1492831453,buy,5162,273201,678
14925,1492831453,buy,5437,273201,678
14925,1492831453,buy,5446,273201,678
14925,1492831453,buy,5472,273201,678
14939,1492821770,buy,6421,278115,679
14943,1492826570,buy,4609,330502,680
14949,1492828582,buy,4385,106641,681
14979,1492817308,buy,7246,73736,682
14979,1492817308,buy,11715,159642,682
14979,1492817308,buy,5474,159642,682
14979,1492817308,buy,5506,230041,682
14979,1492817308,buy,10915,293088,682
14995,1492820980,buy,6423,405778,683
15006,1492826553,buy,8919,107977,684
15010,1492827774,buy,6508,301147,685
15010,1492827794,buy,6508,301147,685
15052,1492820646,buy,4267,201237,686
15065,1492831820,buy,4813,79616,687
15065,1492831820,buy,5472,164461,687
15065,1492831820,buy,10924,307354,687
15065,1492831820,buy,5472,148242,687
15065,1492831820,buy,5472,79616,687
15065,1492831820,buy,5472,441848,687
15097,1492791140,buy,4263,388700,688
15112,1492815820,buy,385,226738,689
15112,1492815841,buy,385,226738,689
15140,1492821729,buy,1478,116349,690
15152,1492811332,buy,6009,459870,691
15185,1492830094,buy,385,172600,692
